 time   show click f1     f2       f3        f4       f5         f6      f7      f8       f9      f10        f11     f12      f13     f14        f15
6371635004 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 488a9a3e 5096d134 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
1326082106 0 0 85f751fd c4e18dd6 50e219e0 febd1138 82e27996 0f2161f8 a99f214a 26495235 99e427c9 85f751fd 50e219e0 febd1138 82e27996 0f2161f8 a99f214a 
6411337157 0 1 d9750ee7 98572c79 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 21b85ad9 c6263d8a d9750ee7 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
2393673493 0 0 85f751fd c4e18dd6 50e219e0 a37bf1e4 7801e8d9 07d7df22 d71b9391 5dd124f3 08ac11ab 85f751fd 50e219e0 a37bf1e4 7801e8d9 07d7df22 d71b9391 
2079382993 1 1 c63170c5 a9bba545 f028772b ecad2386 7801e8d9 07d7df22 a99f214a b4a0ec64 3e7932d7 c63170c5 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
7815182306 0 1 85f751fd c4e18dd6 50e219e0 c7f29df3 7801e8d9 0f2161f8 24c3c3fe ee1d2fbb ee007ad3 85f751fd 50e219e0 c7f29df3 7801e8d9 0f2161f8 24c3c3fe 
183773407 0 0 85f751fd c4e18dd6 50e219e0 0acbeaa3 45a51db4 f95efa07 a99f214a ae5e2f5a 8a4875bd 85f751fd 50e219e0 0acbeaa3 45a51db4 f95efa07 a99f214a a
6666565083 0 1 43d6df75 27e3c518 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a ceffea69 c144e605 43d6df75 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
0389271940 0 0 529a2583 10cfed0c f028772b ecad2386 7801e8d9 07d7df22 a99f214a f57b25f0 36c59264 529a2583 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
5257284199 0 0 2328ee8e 7804dea6 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 7420b2f5 c4cff2ea 2328ee8e f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
1013511048 0 0 85f751fd c4e18dd6 50e219e0 48476725 d9b5648e 0f2161f8 a99f214a 23252375 aad45b01 85f751fd 50e219e0 48476725 d9b5648e 0f2161f8 a99f214a 
6660128075 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 7e261d38 81b42528 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
0947904487 0 1 856e6d3f 58a89a43 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 30322df5 9fef9da8 856e6d3f f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
5210155597 0 0 6423a528 b4082c79 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 719a71d0 4ea23a13 6423a528 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
1349205013 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a e56d04ce 04f5b394 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
0621363985 1 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a f717d071 8a4875bd 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
8620233026 0 1 85f751fd c4e18dd6 50e219e0 49227c50 7801e8d9 0f2161f8 fc04323d d10993e1 f07e20f8 85f751fd 50e219e0 49227c50 7801e8d9 0f2161f8 fc04323d 
2094776079 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a f9d1e4f2 f39b265e 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
8904483860 0 0 34d1d55f 97df357a 50e219e0 ecad2386 7801e8d9 07d7df22 53c581eb bc7b50e0 43e7b962 34d1d55f 50e219e0 ecad2386 7801e8d9 07d7df22 53c581eb 
6876813904 0 0 85f751fd c4e18dd6 50e219e0 e2fcccd2 5c5a694b 0f2161f8 ccf5f4a1 adcb08ec 7abbbd5c 85f751fd 50e219e0 e2fcccd2 5c5a694b 0f2161f8 ccf5f4a1 
1582150897 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a a8b5d6a6 3bd9e8e7 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
8552889981 0 1 85f751fd c4e18dd6 50e219e0 d644e4e7 2347f47a 0f2161f8 a99f214a b881cdcc 25e362e2 85f751fd 50e219e0 d644e4e7 2347f47a 0f2161f8 a99f214a 
4534133012 0 0 eff5abd6 44eebc70 50e219e0 ecad2386 7801e8d9 07d7df22 e1217f53 d05532c3 bfc67184 eff5abd6 50e219e0 ecad2386 7801e8d9 07d7df22 e1217f53 
1484258723 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 88d004bc 3bd9e8e7 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
2830094316 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 8a014cbb 1ccc7835 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
0372977887 1 0 7697ed3e c1aa3c04 f028772b ecad2386 7801e8d9 07d7df22 a99f214a f3ecf4b7 1f0bc64f 7697ed3e f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
1924663794 0 1 85f751fd c4e18dd6 50e219e0 ffc6ffd0 7801e8d9 0f2161f8 1b190e80 ee2ccecf ecb851b2 85f751fd 50e219e0 ffc6ffd0 7801e8d9 0f2161f8 1b190e80 
9292945918 0 0 85f751fd c4e18dd6 50e219e0 e96166c7 2347f47a 0f2161f8 eef23628 9fbe4c96 84ebbcd4 85f751fd 50e219e0 e96166c7 2347f47a 0f2161f8 eef23628 
3645609806 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a c3da72c8 8a4875bd 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
4614986073 0 0 030440fe 08ba7db9 76b2941d ecad2386 7801e8d9 07d7df22 a99f214a 0e4cbdcf d787e91b 030440fe 76b2941d ecad2386 7801e8d9 07d7df22 a99f214a 
2739717748 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a c914c204 1ccc7835 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
2507843683 0 0 030440fe 08ba7db9 76b2941d ecad2386 7801e8d9 07d7df22 a99f214a 2e6727a2 1f0bc64f 030440fe 76b2941d ecad2386 7801e8d9 07d7df22 a99f214a 
7521463940 0 0 f282ab5a 61eb5bc4 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 3bf85cf4 f063b808 f282ab5a f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
9186275581 0 1 85f751fd c4e18dd6 50e219e0 ffc6ffd0 7801e8d9 0f2161f8 a96a47c0 96db84ee b4196eca 85f751fd 50e219e0 ffc6ffd0 7801e8d9 0f2161f8 a96a47c0 
6476734333 0 0 4bf5bbe2 6b560cc1 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 9a40bf2a e7ff95ad 4bf5bbe2 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
641798109 0 0 12fb4121 6b59f079 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 3e918e33 1f0bc64f 12fb4121 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 3
2533493318 0 1 85f751fd c4e18dd6 50e219e0 ffc6ffd0 7801e8d9 0f2161f8 a38955ef 10d293fe f07e20f8 85f751fd 50e219e0 ffc6ffd0 7801e8d9 0f2161f8 a38955ef 
5009212045 0 0 85f751fd c4e18dd6 50e219e0 51cedd4e aefc06bd 0f2161f8 a99f214a 50d510f0 bbeedfee 85f751fd 50e219e0 51cedd4e aefc06bd 0f2161f8 a99f214a 
6250523887 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 1cf29716 cab7ad1c 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
863516068 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 20219b54 5096d134 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 2
6261937571 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 66ee8267 8a4875bd 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
1246844287 0 0 d9750ee7 98572c79 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 52eaacbe d787e91b d9750ee7 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
8271159665 0 0 f282ab5a 61eb5bc4 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 79f76743 520ca87c f282ab5a f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
8326577708 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 36670861 8a4875bd 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
0151721268 0 0 84c7ba46 c4e18dd6 50e219e0 ecad2386 7801e8d9 07d7df22 5db4740d 4f42c5c0 cf19f7f7 84c7ba46 50e219e0 ecad2386 7801e8d9 07d7df22 5db4740d 
3554974967 0 0 85f751fd c4e18dd6 50e219e0 e2fcccd2 5c5a694b 0f2161f8 7fa36457 832f8a30 84ebbcd4 85f751fd 50e219e0 e2fcccd2 5c5a694b 0f2161f8 7fa36457 
6292363454 1 1 85f751fd c4e18dd6 50e219e0 c776ba2a 7801e8d9 0f2161f8 01d995aa 4ba68400 ecb851b2 85f751fd 50e219e0 c776ba2a 7801e8d9 0f2161f8 01d995aa 
61704197 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 9b1fe278 3bd9e8e7 1fbe01fe  8905ebd ecad2386 7801e8d9 07d7df22 a99f214a 9b
1077846586 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 19daa550 a76c4b0a 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
4298231203 0 1 e151e245 7e091613 f028772b ecad2386 7801e8d9 07d7df22 a99f214a a7721a17 a9e0c3ab e151e245 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
9999919529 1 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a c6563308 3bd9e8e7 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
2042838695 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a cd3c8548 8a4875bd 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
2900454478 0 0 6256f5b4 28f93029 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 5d34e1e6 cd5b1559 6256f5b4 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
7110163651 0 1 11944c42 1a02dd86 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a f40a004b 900981af 11944c42 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
9704265896 0 1 5b4d2eda 16a36ef3 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 28b8568a fce66524 5b4d2eda f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
4256712619 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 433bff52 d17a0181 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
1998390424 0 0 85f751fd c4e18dd6 50e219e0 0acbeaa3 45a51db4 f95efa07 a99f214a 74e435bd 5e12edef 85f751fd 50e219e0 0acbeaa3 45a51db4 f95efa07 a99f214a 
5461951284 0 0 85f751fd c4e18dd6 50e219e0 925db399 d9b5648e 0f2161f8 a99f214a c37fc02d f4fffcd0 85f751fd 50e219e0 925db399 d9b5648e 0f2161f8 a99f214a 
6074923032 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 884297d2 8b1aa260 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
8267909044 0 0 543a539e c7ca3108 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 50d86760 d787e91b 543a539e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
532965300 0 1 e151e245 7e091613 f028772b ecad2386 7801e8d9 07d7df22 a99f214a b34a612b 779d90c2 e151e245 f028772b ecad2386 7801e8d9 07d7df22 a99f214a b
0149263877 0 0 85f751fd c4e18dd6 50e219e0 685d1c4c 2347f47a 8ded1f7a 60c3edaa 51518a1d 711ee120 85f751fd 50e219e0 685d1c4c 2347f47a 8ded1f7a 60c3edaa 
2749455498 0 1 5b4d2eda 16a36ef3 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 3e2ba379 08684f7e 5b4d2eda f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
5834918043 0 0 85f751fd c4e18dd6 50e219e0 51cedd4e aefc06bd 0f2161f8 a99f214a b9000042 bbeedfee 85f751fd 50e219e0 51cedd4e aefc06bd 0f2161f8 a99f214a 
7703266327 0 0 030440fe 08ba7db9 76b2941d ecad2386 7801e8d9 07d7df22 a99f214a 37366cbf 7abbbd5c 030440fe 76b2941d ecad2386 7801e8d9 07d7df22 a99f214a 
707752855 0 0 763a42b5 4c26e9ba 50e219e0 ecad2386 7801e8d9 07d7df22 6c7653a2 66d8a1c3 23c526cf 763a42b5 50e219e0 ecad2386 7801e8d9 07d7df22 6c7653a2 6
8896170245 0 1 e5c60a05 7256c623 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 5f025eb2 1b4a6f26 e5c60a05 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
6889251754 0 0 6b175d24 a1b0ebd0 50e219e0 ecad2386 7801e8d9 07d7df22 77b47d08 28326237 d9d47e05 6b175d24 50e219e0 ecad2386 7801e8d9 07d7df22 77b47d08 
6041534334 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a d0f2a45d d787e91b 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
8956109532 0 0 85f751fd c4e18dd6 50e219e0 5e3f096f 2347f47a 0f2161f8 a99f214a 329001c3 3bc193db 85f751fd 50e219e0 5e3f096f 2347f47a 0f2161f8 a99f214a 
9619923391 0 0 543a539e c7ca3108 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 3d92931a 9ea0eb04 543a539e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
3478261107 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 75bb1b58 2ee63ff8 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
9761703320 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a a1e71f50 711ee120 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
9844500286 0 0 d9750ee7 98572c79 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 958b1639 84ebbcd4 d9750ee7 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
1708918444 0 1 e151e245 7e091613 f028772b ecad2386 7801e8d9 07d7df22 a99f214a de605ba1 836d2439 e151e245 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
6159277271 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 54d0fa93 8a4875bd 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
9208871600 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 16ce68dc 76dc4769 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
265335569 0 0 85f751fd c4e18dd6 50e219e0 e2fcccd2 5c5a694b 0f2161f8 a99f214a 1c0467d6 1ccc7835 85f751fd 50e219e0 e2fcccd2 5c5a694b 0f2161f8 a99f214a 1
5051543846 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a d6fbbc94 8a4875bd 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
914388554 0 0 543a539e c7ca3108 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 99c72809 d787e91b 543a539e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 9
8719000669 1 1 43d6df75 27e3c518 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 11232d29 1df52df3 43d6df75 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
0469061320 0 0 d7f3460b f7570339 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 5b29b077 05b9fa1b d7f3460b f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
9668039118 1 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 06d5e7ba ecb851b2 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
8230643417 0 0 85f751fd c4e18dd6 50e219e0 39947756 2347f47a cef3e649 a638eda2 9ad1de09 d6e0e6ff 85f751fd 50e219e0 39947756 2347f47a cef3e649 a638eda2 
1762481051 0 0 d9750ee7 98572c79 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 0489ce3f d787e91b d9750ee7 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
4491466400 1 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 676617bf 5096d134 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
6776328048 0 0 85f751fd c4e18dd6 50e219e0 febd1138 82e27996 0f2161f8 a99f214a fe4939cc 93a90f85 85f751fd 50e219e0 febd1138 82e27996 0f2161f8 a99f214a 
5944690724 0 1 85f751fd c4e18dd6 50e219e0 0d50fd9b 7801e8d9 75d80bbe 5d03585e 512cc5f3 f07e20f8 85f751fd 50e219e0 0d50fd9b 7801e8d9 75d80bbe 5d03585e 
4207995469 0 1 d9750ee7 98572c79 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 9a8d64dc ecb851b2 d9750ee7 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
6436073065 0 0 93eaba74 7687a86e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 9ecea3b9 84ebbcd4 93eaba74 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
8779625477 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 8107f68f f39b265e 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
0143951337 0 1 0c2fe9d6 27e3c518 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a a498950e d787e91b 0c2fe9d6 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
2231359470 0 0 f282ab5a 61eb5bc4 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 9be1a212 8a4875bd f282ab5a f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
6192577107 1 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 086ef670 a5bce124 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
7393962521 0 1 e151e245 7e091613 f028772b ecad2386 7801e8d9 07d7df22 a99f214a eb635d52 0b3a28f0 e151e245 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
769175906 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a ec0b54e6 375c3d47 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a e
1783523933 0 0 f9c69707 e16ceb4b 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 699f5c4e 779d90c2 f9c69707 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
2079545448 0 0 85f751fd c4e18dd6 50e219e0 1779deee 2347f47a f95efa07 a99f214a 51bbf8bd b3f4c8ce 85f751fd 50e219e0 1779deee 2347f47a f95efa07 a99f214a 
8044016815 1 0 85f751fd c4e18dd6 50e219e0 3c803b92 d9b5648e 0f2161f8 a99f214a 4a48439f f51246a7 85f751fd 50e219e0 3c803b92 d9b5648e 0f2161f8 a99f214a 
5702007556 0 0 d9750ee7 98572c79 f028772b ecad2386 7801e8d9 07d7df22 a99f214a ba0ec695 1aa0e912 d9750ee7 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
851535918 0 1 43d6df75 27e3c518 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a d9bfd392 fbec56bc 43d6df75 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a d
575549979 0 1 43d6df75 27e3c518 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 08042a4a a1a7a957 43d6df75 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 0
0071280426 1 0 d9750ee7 98572c79 f028772b ecad2386 7801e8d9 07d7df22 a99f214a e3404dc7 36a30aeb d9750ee7 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
0010824373 0 0 543a539e c7ca3108 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a ac2e0d7c 3223bcfe 543a539e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
9691397449 0 1 5b4d2eda 16a36ef3 f028772b ecad2386 7801e8d9 07d7df22 a99f214a cbf624b0 84ebbcd4 5b4d2eda f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
4262663301 0 0 543a539e c7ca3108 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 3f57579a eec2bad8 543a539e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
5252480781 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a a326c496 794346bd 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
3716899449 0 0 d6137915 bb1ef334 f028772b ecad2386 7801e8d9 07d7df22 a99f214a d1666604 8a4875bd d6137915 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
9106776212 1 0 52c67a67 c4d600ad f028772b ecad2386 7801e8d9 07d7df22 a99f214a 292490a0 2c85d13a 52c67a67 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
202763412 1 0 38217daf 449497bc f028772b ecad2386 7801e8d9 07d7df22 a99f214a e1a589b1 be6db1d7 38217daf f028772b ecad2386 7801e8d9 07d7df22 a99f214a e
7952514381 0 0 61a8c644 948ff336 50e219e0 ecad2386 7801e8d9 07d7df22 01e47a3d e30e04df 5be1ba3d 61a8c644 50e219e0 ecad2386 7801e8d9 07d7df22 01e47a3d 
74743839 0 0 5b08c53b 7687a86e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 4e2613b6 36d749e5 5b08c53b  e814130 ecad2386 7801e8d9 07d7df22 a99f214a 4e
0958145018 0 0 5b08c53b 7687a86e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a b860fec3 1f0bc64f 5b08c53b 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
3337221545 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 2ab49a36 8ce34352 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
6256609166 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 51cc26b0 23885c9e 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
8524739536 0 1 e151e245 7e091613 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 406cd736 4ea23a13 e151e245 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
5910652085 1 0 85f751fd c4e18dd6 50e219e0 4e02fbd3 7801e8d9 07d7df22 42545ab6 692969eb eb4d3131 85f751fd 50e219e0 4e02fbd3 7801e8d9 07d7df22 42545ab6 
6989152697 0 0 5b08c53b 7687a86e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 3b8fe355 779d90c2 5b08c53b 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
5883069827 1 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a bc7f9471 8b1aa260 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
2121927769 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 77cea175 8a4875bd 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
8395641627 0 1 85f751fd c4e18dd6 50e219e0 ffc6ffd0 7801e8d9 0f2161f8 e535a0d4 e1d17247 ecb851b2 85f751fd 50e219e0 ffc6ffd0 7801e8d9 0f2161f8 e535a0d4 
6206847637 0 0 543a539e c7ca3108 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 42dc93c1 049ddc47 543a539e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
1021930825 0 0 030440fe 08ba7db9 76b2941d ecad2386 7801e8d9 07d7df22 a99f214a 7108daf9 293291c1 030440fe 76b2941d ecad2386 7801e8d9 07d7df22 a99f214a 
7654161894 0 1 85f751fd c4e18dd6 50e219e0 5aa5d8d6 ad63ec9b 0f2161f8 a99f214a fbdef51a 542422a7 85f751fd 50e219e0 5aa5d8d6 ad63ec9b 0f2161f8 a99f214a 
9140575100 0 0 85f751fd c4e18dd6 50e219e0 e8937587 d9b5648e 0f2161f8 a99f214a 49331051 aad45b01 85f751fd 50e219e0 e8937587 d9b5648e 0f2161f8 a99f214a 
1996130359 0 0 f9c69707 e16ceb4b 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 20cffc10 32fa85fb f9c69707 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
0762083500 0 1 93de26ae 7d05db75 335d28a8 ecad2386 7801e8d9 07d7df22 a99f214a add0827b 5bc52e1d 93de26ae 335d28a8 ecad2386 7801e8d9 07d7df22 a99f214a 
6222236290 0 0 85f751fd c4e18dd6 50e219e0 090d3a47 0654b444 0f2161f8 a99f214a b21f05f1 56f23684 85f751fd 50e219e0 090d3a47 0654b444 0f2161f8 a99f214a 
4736292610 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a dbbdab8b 8a4875bd 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
9877711852 1 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a ef8cc324 4ea23a13 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
6483825362 0 1 43d6df75 27e3c518 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 59ac940d 5096d134 43d6df75 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
5652052765 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 02c1adc3 293291c1 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
8255903435 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 04d96f26 a5bce124 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
6300029525 1 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 093fa194 5096d134 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
5362155281 0 0 85f751fd c4e18dd6 50e219e0 e2fcccd2 5c5a694b 0f2161f8 3317d9b9 a0856ac4 ecb851b2 85f751fd 50e219e0 e2fcccd2 5c5a694b 0f2161f8 3317d9b9 
5180108976 0 0 543a539e c7ca3108 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 75198473 3223bcfe 543a539e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
